City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Flinders,AU,2022-07-09 21:05:30,-34.5833,150.8552,54.18,87,99,5.99
280,Yulara,AU,2022-07-09 21:05:30,-25.2406,130.9889,40.69,67,0,7.18
281,Manta,EC,2022-07-09 21:05:30,-0.95,-80.7333,78.58,78,40,12.66
282,Turukhansk,RU,2022-07-09 21:05:31,65.8167,87.9833,55.53,92,52,12.17
283,Mulege,MX,2022-07-09 21:05:31,26.8833,-111.9833,96.08,41,82,10.63
284,Port Blair,IN,2022-07-09 21:05:31,11.6667,92.75,81.03,86,100,19.3
285,Longyearbyen,SJ,2022-07-09 21:05:32,78.2186,15.6401,42.64,75,75,18.41
286,Huntsville,US,2022-07-09 21:05:32,34.7304,-86.5861,96.6,62,0,5.01
287,Cruzeiro Do Oeste,BR,2022-07-09 21:01:44,-23.785,-53.0733,70.23,56,4,7.09
288,Olafsvik,IS,2022-07-09 21:03:12,64.8945,-23.7142,51.89,97,100,12.5
289,Garachine,PA,2022-07-09 21:05:32,8.0647,-78.3628,81.61,82,94,11.32
290,Te Anau,NZ,2022-07-09 21:05:28,-45.4167,167.7167,31.01,90,42,2.46
291,Inhambane,MZ,2022-07-09 21:05:33,-23.865,35.3833,66.81,74,0,8.23
292,Ketchikan,US,2022-07-09 21:05:33,55.3422,-131.6461,57.67,94,100,8.05
293,Constitucion,CL,2022-07-09 21:00:59,-35.3333,-72.4167,52.45,86,70,13.42
294,Pushkar,IN,2022-07-09 21:05:34,26.5,74.55,81.3,78,91,4.72
295,Kibungo,RW,2022-07-09 21:05:34,-2.1597,30.5427,70.72,47,82,2.28
296,Waingapu,ID,2022-07-09 21:05:34,-9.6567,120.2641,75.02,85,81,10.69
297,Hay River,CA,2022-07-09 21:05:35,60.8156,-115.7999,66.16,72,75,6.91
298,Sept-Iles,CA,2022-07-09 21:05:35,50.2001,-66.3821,66.06,51,98,8.01
299,Vila Velha,BR,2022-07-09 21:05:35,-20.3297,-40.2925,69.75,90,75,1.14
300,Victoriaville,CA,2022-07-09 21:05:36,46.0501,-71.9658,69.64,50,10,6.87
301,Cortez,US,2022-07-09 21:03:48,37.3489,-108.5859,95.76,14,0,12.66
302,Aguimes,ES,2022-07-09 21:05:36,27.9054,-15.4461,74.03,69,20,24.16
303,Ustrzyki Dolne,PL,2022-07-09 21:05:36,49.4304,22.5938,55.98,100,100,2.39
304,Coahuayana,MX,2022-07-09 21:01:46,18.7333,-103.6833,90.14,57,100,6.31
305,Terrace Bay,CA,2022-07-09 21:05:37,48.7834,-87.1,52.79,72,61,4.47
306,Kot Samaba,PK,2022-07-09 21:05:37,28.5522,70.4684,95.36,51,72,12.17
307,Evensk,RU,2022-07-09 21:05:37,61.95,159.2333,60.55,69,25,0.83
308,Novikovo,RU,2022-07-09 21:05:38,51.1537,37.8879,67.06,60,69,4.56
309,Plettenberg Bay,ZA,2022-07-09 21:05:38,-34.0527,23.3716,60.13,78,26,4.68
310,Southbridge,US,2022-07-09 21:05:28,42.0751,-72.0334,84.42,35,0,5.21
311,Marsa Matruh,EG,2022-07-09 21:05:39,31.3525,27.2453,77.7,83,1,13.31
312,Mackay,AU,2022-07-09 21:05:38,-21.15,149.2,46.69,67,0,11.07
313,Cantaura,VE,2022-07-09 21:05:39,9.3057,-64.3584,85.44,55,95,9.1
314,Harnosand,SE,2022-07-09 21:05:39,62.6323,17.9379,52.0,90,81,12.84
315,Warmbad,NA,2022-07-09 21:05:40,-28.45,18.7333,54.82,65,3,10.63
316,Darhan,MN,2022-07-09 21:05:40,49.4867,105.9228,55.45,81,31,2.3
317,Helena,US,2022-07-09 21:01:22,46.5927,-112.0361,89.26,43,0,1.99
318,Patan,NP,2022-07-09 21:01:29,27.6667,85.3333,70.18,94,75,3.44
319,Bintulu,MY,2022-07-09 21:05:42,3.1667,113.0333,74.88,87,98,2.75
320,Verkhneyarkeyevo,RU,2022-07-09 21:05:42,55.4505,54.3145,67.17,77,17,6.42
321,Baherden,TM,2022-07-09 21:05:42,38.4362,57.4316,80.31,20,0,1.57
322,Dyersburg,US,2022-07-09 21:01:10,36.0345,-89.3856,96.71,54,6,17.22
323,San Policarpo,PH,2022-07-09 21:04:27,12.1791,125.5072,77.14,87,99,5.35
324,Pacific Grove,US,2022-07-09 21:05:43,36.6177,-121.9166,82.24,80,40,10.36
325,Saint-Pierre,RE,2022-07-09 21:05:43,-21.3393,55.4781,69.48,60,20,19.57
326,Youkounkoun,GN,2022-07-09 21:05:44,12.5333,-13.1333,79.54,83,50,4.41
327,Leningradskiy,RU,2022-07-09 21:04:20,69.3833,178.4167,37.56,93,100,10.13
328,Bekobod,UZ,2022-07-09 21:05:44,40.2208,69.2697,74.89,29,1,5.39
329,Kariba,ZW,2022-07-09 21:05:44,-16.5167,28.8,61.52,57,2,4.9
330,Poum,NC,2022-07-09 21:05:45,-20.2333,164.0167,77.7,85,91,20.87
331,Alofi,NU,2022-07-09 21:05:45,-19.0595,-169.9187,76.95,76,96,23.09
332,Corinth,GR,2022-07-09 21:05:45,37.9407,22.9573,75.88,72,34,7.58
333,Vila Franca Do Campo,PT,2022-07-09 21:05:46,37.7167,-25.4333,69.19,82,24,8.43
334,Bayir,TR,2022-07-09 21:05:46,37.2687,28.2167,68.52,72,0,3.18
335,Broome,US,2022-07-09 21:05:46,42.2506,-75.833,79.45,42,0,11.5
336,Nicoya,CR,2022-07-09 21:05:47,10.1483,-85.452,83.61,77,99,2.75
337,Tasiilaq,GL,2022-07-09 21:05:47,65.6145,-37.6368,48.36,80,99,2.17
338,Putina,PE,2022-07-09 21:05:47,-15.4667,-69.4333,50.76,58,76,12.93
339,Teguise,ES,2022-07-09 21:05:48,29.0605,-13.564,79.02,57,0,20.71
340,Ballina,AU,2022-07-09 21:05:48,-28.8667,153.5667,46.02,91,57,8.37
341,Asau,RO,2022-07-09 21:05:48,46.4333,26.4,65.32,69,26,4.72
342,Jiaojiang,CN,2022-07-09 21:05:49,28.6803,121.4428,84.0,90,100,2.37
343,Muravlenko,RU,2022-07-09 21:05:49,63.7898,74.523,60.4,69,0,6.46
344,Seddon,AU,2022-07-09 21:05:49,-37.8068,144.8916,47.86,95,100,1.01
345,Osakarovka,KZ,2022-07-09 21:05:50,50.565,72.5692,57.63,92,94,5.23
346,Makasar,ID,2022-07-09 21:05:50,-5.14,119.4221,75.25,100,20,3.44
347,Roma,US,2022-07-09 21:05:50,43.2128,-75.4557,77.5,40,0,9.22
348,Liku,ID,2022-07-09 21:05:51,-0.7275,119.8922,74.05,94,100,4.18
349,Cheboksary,RU,2022-07-09 21:05:51,56.1322,47.2519,64.99,88,75,4.47
350,Safford,US,2022-07-09 21:05:51,32.834,-109.7076,101.32,19,0,0.0
351,Iskateley,RU,2022-07-09 21:05:52,67.6803,53.1512,51.19,88,11,6.82
352,Elko,US,2022-07-09 21:05:52,41.0002,-115.5012,91.74,11,13,14.0
353,Tahta,EG,2022-07-09 21:05:52,26.7693,31.5021,87.73,23,43,9.91
354,Salalah,OM,2022-07-09 21:05:52,17.0151,54.0924,77.09,100,100,10.36
355,Trelew,AR,2022-07-09 21:01:18,-43.249,-65.3051,54.9,33,99,10.38
356,Namibe,AO,2022-07-09 21:05:53,-15.1961,12.1522,62.89,83,0,5.59
357,Bonavista,CA,2022-07-09 21:05:53,48.6499,-53.1147,56.08,82,68,13.51
358,Kodiak,US,2022-07-09 21:05:54,57.79,-152.4072,54.91,82,100,14.97
359,Sobolevo,RU,2022-07-09 21:05:54,54.4299,31.8996,60.04,90,100,5.35
360,Alyangula,AU,2022-07-09 21:05:54,-13.8483,136.4192,69.22,62,8,16.4
361,Dicabisagan,PH,2022-07-09 21:05:55,17.0818,122.4157,78.46,89,74,3.69
362,Nanyang,CN,2022-07-09 21:05:55,32.9947,112.5328,81.05,89,3,3.2
363,Kyshtovka,RU,2022-07-09 21:05:55,56.555,76.6271,62.29,80,60,5.84
364,Mazatlan,MX,2022-07-09 21:03:07,23.2167,-106.4167,92.01,72,11,4.0
365,Tazovskiy,RU,2022-07-09 21:05:57,67.4667,78.7,43.59,94,4,9.13
366,Vaitape,PF,2022-07-09 21:05:57,-16.5167,-151.75,78.24,73,87,18.86
367,Sola,VU,2022-07-09 21:05:58,-13.8833,167.55,80.28,80,36,18.45
368,Puerto Castilla,HN,2022-07-09 21:05:58,16.0167,-85.9667,81.82,79,26,19.91
369,Nanortalik,GL,2022-07-09 21:05:58,60.1432,-45.2371,44.2,89,32,7.58
370,Drummondville,CA,2022-07-09 21:04:25,45.8834,-72.4824,71.04,55,4,7.96
371,Boo,SE,2022-07-09 21:05:59,59.3333,18.2833,59.59,67,100,5.75
372,Kuragino,RU,2022-07-09 21:05:59,53.8975,92.6725,53.06,88,57,3.58
373,San Cristobal,VE,2022-07-09 21:05:59,7.7669,-72.225,82.58,56,35,5.77
374,Lucapa,AO,2022-07-09 21:06:00,-8.4192,20.7447,67.46,32,7,1.88
375,Cap-Aux-Meules,CA,2022-07-09 21:06:00,47.3821,-61.8597,58.84,72,2,18.1
376,Ahipara,NZ,2022-07-09 21:06:00,-35.1667,173.1667,59.11,92,66,3.96
377,Kalmar,SE,2022-07-09 21:06:01,56.6616,16.3616,63.97,67,100,5.99
378,Margate,GB,2022-07-09 21:01:41,51.3813,1.3862,63.3,82,18,1.99
379,Novoseleznevo,RU,2022-07-09 21:06:01,55.6821,69.2056,62.64,81,55,5.99
380,Nanakuli,US,2022-07-09 21:02:59,21.3906,-158.1547,82.11,68,57,15.39
381,Petropavlovsk-Kamchatskiy,RU,2022-07-09 21:06:02,53.0452,158.6483,75.79,73,0,6.71
382,Maracana,BR,2022-07-09 21:06:02,-0.7667,-47.45,74.64,96,53,3.06
383,Kashi,CN,2022-07-09 21:06:02,39.4547,75.9797,77.77,27,68,9.89
384,Viedma,AR,2022-07-09 21:05:39,-40.8135,-62.9967,53.02,49,76,7.34
385,Vibo Valentia,IT,2022-07-09 21:06:03,38.6996,16.1274,70.39,73,0,6.29
386,Katsuura,JP,2022-07-09 21:06:03,35.1333,140.3,75.24,92,100,14.27
387,Havoysund,NO,2022-07-09 21:06:04,70.9963,24.6622,53.83,86,43,6.87
388,Olavarria,AR,2022-07-09 21:06:04,-36.8927,-60.3225,56.01,79,100,10.11
389,Myanaung,MM,2022-07-09 21:06:04,18.2833,95.3167,76.91,92,73,7.36
390,Sai Buri,TH,2022-07-09 21:06:05,6.7013,101.6168,77.23,85,100,5.97
391,Fare,PF,2022-07-09 21:06:05,-16.7,-151.0167,77.9,74,54,17.87
392,Altamira,BR,2022-07-09 21:06:05,-3.2033,-52.2064,82.56,64,63,2.71
393,Luderitz,NA,2022-07-09 21:06:06,-26.6481,15.1594,55.4,92,1,9.53
394,Amahai,ID,2022-07-09 21:04:27,-3.3333,128.9167,76.69,91,76,5.1
395,Macapa,BR,2022-07-09 21:05:41,0.0389,-51.0664,89.58,58,20,4.61
396,Kushmurun,KZ,2022-07-09 21:06:06,52.4503,64.6311,66.09,68,33,6.78
397,Jinchang,CN,2022-07-09 21:06:07,38.4953,102.1739,71.6,49,27,4.52
398,Haines Junction,CA,2022-07-09 21:06:07,60.7522,-137.5108,65.64,44,100,7.65
399,Camacha,PT,2022-07-09 21:06:07,33.0833,-16.3333,65.62,88,40,19.57
400,Ilheus,BR,2022-07-09 21:06:08,-14.7889,-39.0494,73.49,73,86,9.04
401,Tres Arroyos,AR,2022-07-09 21:06:08,-38.3739,-60.2798,55.56,83,32,9.33
402,Sabha,LY,2022-07-09 21:01:43,27.0377,14.4283,93.09,16,5,7.4
403,Laguna,US,2022-07-09 21:06:08,38.421,-121.4238,93.34,38,0,9.22
404,Watervliet,US,2022-07-09 21:06:09,42.7301,-73.7012,83.46,40,75,5.75
405,Nioro,GM,2022-07-09 21:06:09,13.35,-15.75,82.53,70,76,11.68
406,Hanna,CA,2022-07-09 21:06:09,51.6334,-111.9018,76.86,43,2,3.0
407,Shingu,JP,2022-07-09 21:06:10,33.7333,135.9833,75.92,92,89,1.36
408,Buraydah,SA,2022-07-09 21:06:10,26.326,43.975,88.66,10,95,9.42
409,Esna,EG,2022-07-09 21:06:11,25.2934,32.554,88.88,20,48,11.81
410,Calbuco,CL,2022-07-09 21:06:12,-41.768,-73.1273,45.61,89,100,12.77
411,Ayia Marina,GR,2022-07-09 21:06:12,37.75,23.5333,70.34,69,40,25.52
412,Nauta,PE,2022-07-09 21:06:12,-4.5061,-73.5757,81.63,80,54,2.37
413,Yertsevo,RU,2022-07-09 21:06:13,60.7966,40.086,57.2,76,99,4.16
414,College,US,2022-07-09 21:06:13,64.8569,-147.8028,69.75,60,75,4.61
415,Port-Cartier,CA,2022-07-09 21:06:13,50.0334,-66.8654,65.75,42,88,14.43
416,Nouadhibou,MR,2022-07-09 21:06:14,20.931,-17.0347,67.87,93,21,18.5
417,Bandarbeyla,SO,2022-07-09 21:06:14,9.4942,50.8122,77.65,70,38,31.7
418,Osorno,CL,2022-07-09 21:06:14,-40.5667,-73.15,46.71,93,100,4.61
419,Cabo San Lucas,MX,2022-07-09 21:06:15,22.8909,-109.9124,96.62,48,0,4.61
420,Acarau,BR,2022-07-09 21:06:15,-2.8856,-40.12,79.09,76,100,15.41
421,Ilebo,CD,2022-07-09 21:02:17,-4.3167,20.5833,72.28,39,4,1.61
422,Sovetskiy,RU,2022-07-09 21:06:16,61.3614,63.5842,66.25,71,41,2.3
423,Kamenka,RU,2022-07-09 21:06:16,51.3223,42.7678,67.35,66,79,9.44
424,Meulaboh,ID,2022-07-09 21:06:16,4.1363,96.1285,76.1,89,100,3.76
425,Kenora,CA,2022-07-09 21:03:46,49.8167,-94.4337,77.77,53,55,10.0
426,Ust-Koksa,RU,2022-07-09 21:06:17,50.2696,85.6108,51.51,85,100,0.56
427,Hami,CN,2022-07-09 21:03:10,42.8,93.45,81.66,17,91,15.9
428,Cosala,MX,2022-07-09 21:06:17,24.4125,-106.6908,96.28,40,28,5.57
429,Salta,AR,2022-07-09 21:06:18,-24.7859,-65.4117,79.57,28,54,4.0
430,Kavieng,PG,2022-07-09 21:06:18,-2.5744,150.7967,81.43,72,59,14.74
431,Poso,ID,2022-07-09 21:06:18,-1.3959,120.7524,74.95,93,100,2.86
432,Yar-Sale,RU,2022-07-09 21:06:19,66.8333,70.8333,54.27,74,2,7.29
433,Candido Mendes,BR,2022-07-09 21:06:19,-1.4467,-45.7167,75.24,95,42,3.74
434,Abatskoye,RU,2022-07-09 21:06:19,56.2875,70.4555,65.07,78,59,5.26
435,Mujiayingzi,CN,2022-07-09 21:06:20,42.1167,118.7833,68.86,50,71,5.91
436,Karratha,AU,2022-07-09 21:06:20,-20.7377,116.8463,61.57,32,1,5.64
437,Kuruman,ZA,2022-07-09 21:06:20,-27.4524,23.4325,54.0,48,0,8.93
438,Cisterna,BR,2022-07-09 21:06:21,-11.9287,-41.8553,63.37,88,90,6.31
439,Jalu,LY,2022-07-09 21:06:21,29.0331,21.5482,80.8,55,0,17.92
440,Chalan,CO,2022-07-09 21:06:21,9.5477,-75.3113,85.8,71,62,4.88
441,Olean,US,2022-07-09 21:06:22,42.0776,-78.4297,81.18,40,0,9.22
442,Ayame,CI,2022-07-09 21:06:22,5.6083,-3.1563,72.77,94,100,4.27
443,Kuito,AO,2022-07-09 21:06:22,-12.3833,16.9333,56.66,33,56,2.68
444,Fort Nelson,CA,2022-07-09 21:06:23,58.8053,-122.7002,62.19,82,75,13.8
445,Port Macquarie,AU,2022-07-09 21:06:23,-31.4333,152.9167,38.89,76,1,8.12
446,Snasa,NO,2022-07-09 21:06:23,64.2457,12.3778,49.84,95,99,4.65
447,Beckley,US,2022-07-09 21:02:54,37.7782,-81.1882,75.09,93,100,5.75
448,Rogers,US,2022-07-09 21:06:24,36.3668,-95.5836,95.94,45,40,6.91
449,Kutum,SD,2022-07-09 21:06:24,14.2,24.6667,81.97,36,89,5.1
450,Saint-Augustin,CA,2022-07-09 21:06:25,51.226,-58.6502,58.66,70,19,20.6
451,Luocheng,CN,2022-07-09 21:06:25,29.3848,104.0286,75.34,96,9,3.69
452,Ayorou,NE,2022-07-09 21:06:25,14.7308,0.9174,85.91,52,90,11.79
453,Sao Filipe,CV,2022-07-09 21:06:26,14.8961,-24.4956,74.21,84,36,7.87
454,Carman,CA,2022-07-09 21:06:26,49.4992,-98.0016,83.89,65,22,13.2
455,Alice Springs,AU,2022-07-09 21:02:37,-23.7,133.8833,27.95,93,0,5.75
456,Yurginskoye,RU,2022-07-09 21:04:18,56.8189,67.3921,61.65,81,16,0.6
457,Muros,ES,2022-07-09 21:04:13,42.7762,-9.0603,77.16,68,0,4.18
458,Kavaratti,IN,2022-07-09 21:03:07,10.5669,72.642,81.19,82,96,21.09
459,Ilo,PE,2022-07-09 21:06:28,-17.6394,-71.3375,63.46,72,100,8.05
460,Andenes,NO,2022-07-09 21:06:28,69.3143,16.1194,51.93,93,75,5.75
461,Lima,PE,2022-07-09 21:05:33,-12.0432,-77.0282,71.91,67,100,13.8
462,Lagoa,PT,2022-07-09 21:06:28,39.05,-27.9833,66.72,79,67,10.27
463,George Town,MY,2022-07-09 21:06:29,5.4112,100.3354,84.13,78,20,0.0
464,Xichang,CN,2022-07-09 21:06:29,27.8964,102.2634,65.08,91,18,0.6
465,Gandai,IN,2022-07-09 21:06:30,21.6667,81.1,81.68,77,100,5.01
466,San Quintin,MX,2022-07-09 21:06:30,30.4833,-115.95,75.13,64,25,18.88
467,Tottori,JP,2022-07-09 21:04:27,35.5,134.2333,75.45,93,26,1.88
468,Effium,NG,2022-07-09 21:06:30,6.6292,8.0593,72.97,97,100,8.95
469,Banka,IN,2022-07-09 21:06:31,24.8833,86.9167,84.4,72,10,9.71
470,Olsztyn,PL,2022-07-09 21:06:31,53.7799,20.4942,51.76,91,7,4.83
471,Winsum,NL,2022-07-09 21:06:31,53.33,6.5208,60.98,72,100,14.76
472,Watertown,US,2022-07-09 21:06:32,42.3709,-71.1828,85.86,45,0,8.05
473,Santiago Del Estero,AR,2022-07-09 21:01:40,-27.7951,-64.2615,84.38,34,2,6.31
474,Inuvik,CA,2022-07-09 21:06:32,68.3499,-133.7218,61.56,82,75,5.75
475,Odweyne,SO,2022-07-09 21:06:32,9.4092,45.064,70.54,54,100,20.65
476,Vardo,NO,2022-07-09 21:06:33,70.3705,31.1107,48.18,93,99,6.91
477,Zhuhai,CN,2022-07-09 21:06:33,22.2769,113.5678,83.98,94,40,5.75
478,Mitzic,GA,2022-07-09 21:02:16,0.7821,11.549,68.04,93,17,2.48
479,Inverell,AU,2022-07-09 21:06:33,-29.7833,151.1167,34.16,88,0,1.01
480,Ugoofaaru,MV,2022-07-09 21:06:34,5.6667,73.0,82.17,75,100,17.36
481,Trairi,BR,2022-07-09 21:02:41,-3.2778,-39.2689,78.03,78,100,11.16
482,Brokopondo,SR,2022-07-09 21:06:34,4.75,-55.1667,77.45,89,98,11.72
483,Traverse City,US,2022-07-09 21:05:18,44.7631,-85.6206,81.84,46,20,11.5
484,Kennett,US,2022-07-09 21:06:35,36.2362,-90.0556,96.8,51,20,9.22
485,Rio Gallegos,AR,2022-07-09 21:06:35,-51.6226,-69.2181,26.65,80,20,13.8
486,Grao Mogol,BR,2022-07-09 21:06:35,-16.5594,-42.8897,65.68,45,2,4.41
487,Naryan-Mar,RU,2022-07-09 21:06:36,67.6713,53.087,51.28,88,11,6.82
488,Abalak,RU,2022-07-09 21:06:36,58.1286,68.5944,63.12,73,39,3.62
489,Talnakh,RU,2022-07-09 21:06:36,69.4865,88.3972,47.75,92,100,19.77
490,Mimoso Do Sul,BR,2022-07-09 21:06:37,-21.0642,-41.3664,69.44,81,3,3.67
491,Roman,RO,2022-07-09 21:06:37,46.9167,26.9167,68.07,61,27,8.66
492,Comodoro Rivadavia,AR,2022-07-09 21:06:37,-45.8667,-67.5,46.87,67,100,3.04
493,Mount Gambier,AU,2022-07-09 21:06:37,-37.8333,140.7667,33.71,100,100,5.75
494,Sistranda,NO,2022-07-09 21:06:38,63.7256,8.834,51.76,87,91,16.91
495,Hualmay,PE,2022-07-09 21:06:38,-11.0964,-77.6139,65.97,73,22,11.39
496,Partsa,RU,2022-07-09 21:06:39,54.3653,42.8617,59.31,95,45,2.35
497,Victor Harbor,AU,2022-07-09 21:06:39,-35.5667,138.6167,42.67,80,1,7.99
498,Quelimane,MZ,2022-07-09 21:06:39,-17.8786,36.8883,64.18,88,0,3.8
499,Charters Towers,AU,2022-07-09 21:06:40,-20.1,146.2667,49.98,70,0,7.7
500,Husavik,IS,2022-07-09 21:06:40,66.0449,-17.3389,55.24,78,99,3.76
501,Harlingen,US,2022-07-09 21:06:39,26.1906,-97.6961,100.06,35,75,12.66
502,Mumford,GH,2022-07-09 21:06:41,5.2618,-0.759,76.15,87,99,8.7
503,Joshimath,IN,2022-07-09 21:04:17,30.5667,79.5667,70.66,99,100,2.3
504,Avera,US,2022-07-09 21:06:42,33.194,-82.5271,77.05,70,93,4.9
505,Lusambo,CD,2022-07-09 21:06:42,-4.9667,23.45,69.35,42,23,1.3
506,Nibe,DK,2022-07-09 21:06:43,56.9815,9.6392,57.16,77,34,11.5
507,Jijiga,ET,2022-07-09 21:06:43,9.35,42.8,60.03,82,99,14.85
508,La Ronge,CA,2022-07-09 21:06:43,55.1001,-105.2842,68.22,73,75,2.3
509,Itoman,JP,2022-07-09 21:06:44,26.1247,127.6694,84.58,94,20,6.91
510,Sayyan,YE,2022-07-09 21:06:44,15.1718,44.3244,60.3,63,100,5.84
511,Cuamba,MZ,2022-07-09 21:06:44,-14.8031,36.5372,60.31,59,43,2.59
512,Abonnema,NG,2022-07-09 21:06:45,4.7084,6.7931,75.24,90,100,5.17
513,Roald,NO,2022-07-09 21:06:45,62.5833,6.1333,54.16,93,75,13.8
514,Kokkola,FI,2022-07-09 21:06:45,63.8385,23.1307,61.93,95,100,3.44
515,Atherton,GB,2022-07-09 21:06:46,53.5237,-2.4935,61.48,84,0,8.01
516,Muncie,US,2022-07-09 21:06:46,40.1934,-85.3864,81.66,65,40,11.01
517,Jiutai,CN,2022-07-09 21:06:46,44.1525,125.8328,64.89,81,93,6.04
518,Bubaque,GW,2022-07-09 21:06:47,11.2833,-15.8333,80.65,83,78,12.24
519,Dandong,CN,2022-07-09 21:06:47,40.1292,124.3947,71.56,91,100,2.44
520,Mayo,US,2022-07-09 21:06:47,38.8876,-76.5119,73.4,92,100,9.22
521,Aquiraz,BR,2022-07-09 21:06:48,-3.9014,-38.3911,80.69,80,70,10.63
522,Rivers,CA,2022-07-09 21:06:48,50.0308,-100.2403,82.38,68,39,15.3
523,High Rock,BS,2022-07-09 21:06:48,26.6208,-78.2833,86.02,71,5,10.13
524,Oktyabrskiy,RU,2022-07-09 21:06:49,54.4815,53.471,65.35,76,41,3.42
525,Aqtobe,KZ,2022-07-09 21:05:47,50.2797,57.2072,62.69,88,0,2.24
526,Pangnirtung,CA,2022-07-09 21:06:49,66.1451,-65.7125,48.47,69,74,4.09
527,Jacareacanga,BR,2022-07-09 21:03:13,-6.2222,-57.7528,83.26,64,92,2.15
528,Iqaluit,CA,2022-07-09 21:06:50,63.7506,-68.5145,40.69,86,84,10.0
529,Waddan,LY,2022-07-09 21:06:50,29.1614,16.139,81.57,44,0,18.63
530,Kinna,SE,2022-07-09 21:06:50,57.5073,12.6946,61.45,87,7,2.51
531,Matara,LK,2022-07-09 21:06:50,5.9485,80.5353,79.9,81,98,15.03
532,Raipur,IN,2022-07-09 21:03:21,21.2333,81.6333,80.92,79,93,5.23
533,Ust-Shonosha,RU,2022-07-09 21:06:51,61.1531,41.343,57.29,75,85,3.2
534,Ilulissat,GL,2022-07-09 21:06:51,69.2167,-51.1,51.82,62,20,4.61
535,Gibsons,CA,2022-07-09 21:06:52,49.3997,-123.5027,74.08,65,94,3.67
536,Rodrigues Alves,BR,2022-07-09 21:06:52,-7.738,-72.6509,84.16,62,84,3.22
537,Santa Cruz,BO,2022-07-09 21:06:52,-17.8,-63.1667,86.05,51,40,18.41
538,Ko Samui,TH,2022-07-09 21:06:53,9.5357,99.9357,82.08,75,100,19.08
539,Moskovskiy,RU,2022-07-09 21:06:53,55.5991,37.355,68.18,74,75,6.71
540,Ercis,TR,2022-07-09 21:06:53,39.0287,43.3586,67.28,45,5,6.13
541,Columbus,US,2022-07-09 21:06:53,39.9612,-82.9988,84.54,60,75,11.5
542,Pecos,US,2022-07-09 21:06:53,31.4229,-103.4932,100.49,23,75,18.41
543,Batagay-Alyta,RU,2022-07-09 21:06:54,67.8006,130.4114,52.14,73,100,3.51
544,Lingao,CN,2022-07-09 21:06:54,19.9103,109.6859,79.16,91,30,6.82
545,Maracaibo,VE,2022-07-09 21:02:49,10.6317,-71.6406,90.07,54,85,9.82
546,Wattegama,LK,2022-07-09 21:06:55,6.7989,81.4808,78.49,68,100,5.06
547,Acapulco,MX,2022-07-09 21:06:55,16.8634,-99.8901,87.62,74,75,10.36
548,Vyartsilya,RU,2022-07-09 21:06:56,62.1764,30.693,61.61,100,96,7.27
549,Nishihara,JP,2022-07-09 21:06:57,26.1842,127.7558,83.86,94,20,11.5
550,Sarmakovo,RU,2022-07-09 21:06:57,43.7456,43.2003,64.71,72,29,6.53
551,Mosquera,CO,2022-07-09 21:04:23,4.7059,-74.2302,63.23,65,95,2.68
552,Save,BJ,2022-07-09 21:06:57,8.0425,2.486,70.0,98,86,3.69
553,Rognan,NO,2022-07-09 21:06:58,67.0953,15.3878,57.06,75,100,3.44
554,Moose Factory,CA,2022-07-09 21:06:58,51.2585,-80.6094,71.26,33,0,7.67
555,Hasaki,JP,2022-07-09 21:06:58,35.7333,140.8333,75.6,92,100,16.93
556,Les Cayes,HT,2022-07-09 21:06:59,18.2,-73.75,84.49,66,100,11.12
557,Les Cayes,HT,2022-07-09 21:06:59,18.2,-73.75,84.49,66,100,11.12
